b'allenvollbrecht',"b'Women, sexual assault victims. @realDonaldTrump and @GOP just told you to \xe2\x80\x9csit down and shut up\xe2\x80\x9d! \n\nWhat are we Dems going to do about it?\n\nIf you refuse to sit down and shut up please \xe2\x80\x9cRetweet\xe2\x80\x9d\n\nIf you plan to vote and take back the Congress \xe2\x80\x9cLike\xe2\x80\x9d\n\nLet em know! #Hardball #MeToo'",3122
b'dm1299',b'#MeToo Well armed. https://t.co/IqPlbLgUfO',4151
b'soitsoffensive',b'Believe all women my ass. Women are just as shitty at being humans as Men are. Slander like this needs to be treated as a crime and we need to remember people are innocent until proven guilty. #MeTooLiars #FalseAccusers #metoo https://t.co/zu6ALDVGzE',5
b'Richard17Newell',b'The only Republican SENATOR with any balls and who was willing to stand up against @realDonaldTrump and his misogynistic and rapist culture. Thank you senator @lisamurkowski. Continue to do right by survivors and the American public. #Metoo #CBS4 #brave #fight https://t.co/ACsbIFQpcY',101
b'Yvette_Selim',b'@drcolleenmurphy looking forward to reading your work on the #metoo movement and #TransitionalJustice',123
b'smervosh',"b""@YogiKaylee Hi Kaylee, I'm a reporter @nytimes working on a story about the differences between sharing #MeToo stories and speaking up about domestic violence. If you would feel safe and comfortable doing an interview, please let me know. If you follow me, we can DM. Thank you!""",6681
b'colinweeks',b'@womensmarch @SenatorCollins Done deal - go cry in your beer. @SenFeinstein and her colleagues all showed America their true colors - theyare scummy lunatics. Mid terms will be worse for you. #MeToo loses - sad. Justice Thomas and Justice Kavanaugh will be drinking coffee (or BEERS) together soon. Sorrrry!!!',3956
b'CindyBruckart',"b""I've been inspired by the stories of others, now it's time to tell one of my own, publicly. #metoo #believewomen\n\nOne of the best days of my life was my grandfather's funeral. Not only because the pedophile... https://t.co/6JAFpLUZZ4""",969
b'iamkinman',"b'Trevor Noah hitting the hard topics, making it seem easy on @TheDailyShow #MeToo #BelieveWomen https://t.co/ujVc1DxO0W'",363
b'swanmoonbaby',b'@Alyssa_Milano I am painting to stay sane. Here is my offering #MeToo https://t.co/Xo18X49Pag',279
b'iHack4U',b'#SusanCollins #MeToo Hereinafter every defeat is revered to as \xe2\x80\x9cKavanaughed!\xe2\x80\x9d Damn cowards.',9
b'TonyChiaroscuro',"b""@BernardChapin @BBGVisualData #MeToo and it's iconic heroes are so committed to beefing this up that Asia Argento engaged in predation.\nBecause it's that important.""",699
b'Cognac4Paws',"b""@LgbtResistance I'm so sorry. #MeToo https://t.co/viKYagjbS1""",2002
b'Nobodyisprefcet',"b""I was 16 or 17.\nI was the perpetrator.\nI molested a 14 or 15 years old.\nI was touching and fondling, like many small town guys do in festive seasons; she didn't realize.\nI am ashamed, not just now, but every time I thought of that.\nYes, #Metoo but Never after that.\nNEVER AGAIN.""",3
b'MsElizaDivine',"b""@Sen_JoeManchin Then you're a worthless criminal who will go to prison for going along with this farce and criminal cover-up, too. It's a long way down, as you'll discover. #metoo #whyididntreport #stopbrett #nomeansno""",3337
b'NGillie01',b'@ShooterMcNigg Name a reason then clown. My shirts have been stretched out for too long #MeToo',183
b'phunchicky',b'@jackox48 @elainaplott @JeffFlake #MeToo should have stepped up for these women. Hmmm! https://t.co/zwxcNlhcXV',5632
b'ChuckModi1',"b'The #MeToo movement is a beautiful thing, mostly cuz it\xe2\x80\x99s future culture-changing effect that will prevent millions of women from being harmed going forward because young boys are watching all this happen, and hearing women speak out in ways I never ever heard growing up.'",29668
b'RylinAsh',"b""I've been watching the whole Kavanaugh thing trying my best to ignore it because I live w/3 guys...father, brother &amp; nephew. My brother is the biggest dick in the world because he just told me I was being too emotional about remembering the 3x's I was ASSAULTED. Yes #METOO""",4
b'putergeek7',b'@RawStory The only hero in the GOP is Senator @lisamurkowski from Alaska. @SenatorCollins should be voted out of her chair.\n\n@VoteOut2018 #Democrats #Progressive #MeToo #Millennials',86
b'edizzle1980',"b""@ManInTheHoody Obviously our #MeToo stories don't matter !!!""",5575
b'BeckettL',"b'The senators should pay attention to this and to how the #MeToo moment is growing, and how we feel about it. #MeToo\n#VetsResist\n#CancelKavanaugh https://t.co/VAY2d6HWwH'",360
b'BrokerageBuds',b'@The_Rizzer @CherryStBoxer @Lfeizgud @JenkinsonLeslie @steves_simpson @PenaltyBoxCox @AlRaz11 @Ruthless_RL @YousMMAkushKing @capebreton1973 @RteamZena @andreas_sir @pawthemainevent @TeamMmaTweeters @tweet #MeToo #BKFC #ToeTheLine\nI\xe2\x80\x99m interested!\nYou got me\xf0\x9f\xa4\x99',3955
b'TheRealMannwell',"b'@Mamatowomen @MalcolmNance @Bev_Didier No, it\xe2\x80\x99s how you build coalitions. And right now... both movements could use a friend. #MeToo #BLM'",2152
b'salesqest',b'@HeidiHeitkamp   I sent you $200 today after your brave and spot-on vote for the people of North Dakota.  It\xe2\x80\x99s a shame that your own constituency lags behind in knowing who represents their best interests! #MeToo and #Honest Too bad @JoeManchinWV  doesn\xe2\x80\x99t have your guts!',39
b'TimeFoolery',"b'#MeToo should\xe2\x80\x99ve never allowed Dems to glom onto the movement. No one ever said victims shouldn\xe2\x80\x99t be believed. But incredible, unfounded accusations shouldn\xe2\x80\x99t be believed without proof/corroboration, either. Soros has taken #MeToo\xe2\x81\xa0 \xe2\x81\xa0 down an ugly rabbit hole. It makes me sad. https://t.co/WQXNj95M2f'",309
b'TheMominatrixx',b'ALL 435 seats in the House\nare up in 2018!\n\nCurrent balance:\n241 Republicans - 194 Democrats\n\n218 seats needed for a majority;\nwe need to WIN 24 seats\n\n36 districts ranked \xe2\x80\x9ctoss up\xe2\x80\x9d\n\n143 WOMEN are running as Democrats\n\n#VoteThemAllOut #BlueWave2018\xf0\x9f\x8c\x8a #PinkTsunami #TimesUp #MeToo https://t.co/1gncGZi5xc',4287
b'eligerzon',"b'Honestly the thread of articles by @thedailybeast this past year is good, important, and of course also upsetting: I recommend people check it out. But @mattwilstein can you ask editors to issue a correction: Tarana Burke is the person who started #MeToo https://t.co/xUpw2VYXt7'",20171
b'AngAngieAngela',b'Kavanaugh clerk hire casts light on link to judge forced to quit in #MeToo era. \nAlex Kozinski resigned over allegations of sexual misconduct. His son clerked for Donald Trump\xe2\x80\x99s supreme court pick\n\n https://t.co/X5mBJP4Xey',1935
b'JoyMWilliams',b'@NewsHour @SenatorCollins @SenatorCollins You just pushed the #MeToo movement back several years. How unfortunate that females will again be left unprotected and not believed. How does make you feel? Is it worth what you got in exchange for your vote?',1700
b'mchastain81',"b'Manchin is a #MeToo \xe2\x80\x93 Just after Collins says YES, Manchin says YES https://t.co/9PLNg0HdDQ via @kemberleekaye'",28922
b'bPositive_',"b""#Maine #Senator #SusanCollins(R) took the #GOP scenic root to announce she didn't believe #DrChristineBlaseyFord at all. #YouLie #MeToo #AmericanDecline""",8860
b'king64_k',"b'@AMPRo1219 @darhar981 @SenatorCollins @SenatorCollins is a real woman of intellect and courage. No screaming, no accusations. Just respectfully stated the facts! Women of the progressive left, #MeToo, &amp; Democratic Senate and Congress, Watch &amp; Listen, you may just learn something from her.'",195
b'seattleamack401',"b""Watch @mim_mack's broadcast: #Heartgang Will Follow  #SpreadLuv Plz Share &amp; Like #MeToo #KavanaughVote #lov\xe2\x80\xa6 https://t.co/NoBL4KJgEm""",21142
b'Spectre680',"b'Those sexual predators are essentially outing themselves, Paul.\n\n#JSFamilyVacation #JerseyShore #BlackLivesMatter #MeToo #Trump2020 #YesAllWomen #TheBachelor #SDLive #WWESSD  #Kavanaugh #KavanaughConfirmation #KavanaughHearings https://t.co/4Yqd709hyN'",352
b'FaceLikeTheSun',b'@rachelheldevans Do you guys condone the magical spells being placed by the same folks who claim they started the #metoo \xe2\x80\x9cspell\xe2\x80\x9d? \n\nCould it be you are all under some kind of spell? \n\nhttps://t.co/Sby15NUBWO https://t.co/XpylVdH3dc',5610
b'NPIBeauty',b'@NBCNews @jonallendc She is a paid Coward! She has no morals or integrity! And clearly does not respect sexual assault victims!! #metoo #BrettKavanaughIsGuity #BlueWaveIsComing',66
b'59carjacgln',"b'@realDonaldTrump Keep looking, Donald! As a matter of fact, look to Nov. 6 when you\xe2\x80\x99re going to see a turnout of enthusiasm of women voters like you\xe2\x80\x99ve never seen before, and they won\xe2\x80\x99t be voting Republican! Buckle up and face the wrath of women! #MeToo #IStillBelieveChristineBlaseyFord'",5531
b'ElizaCrothers4',"b'Never a compelling reason to think it was ""more likely than not"" that @SenSusanCollins \nperform mental gymnastics &amp; rationalize her embarrassing vote. She doesn\'t meet the ""not be ignorant"" standard. Just since we\'re invoking standards. #HarassmentFreeAlbany #StopKavanaugh #MeToo https://t.co/Dd59V7IOsJ'",156
b'RoseWigged',b'I want #BlueWave #Metoo #RESISTANCE #UniteBlue #Uber who will be driving folks to polls. All of us MUST VOTE. @BarackObama has repeatedly told us he won some precincts by seven points.',4099
b'Yvette_Selim',b'The power of ascribing #victimhood to all men in the midst of the #metoo movement. #IBelieveHer #Kavanaugh https://t.co/qhYG5aiMj7',123
b'AditiRajagopal',"b'Has anyone thought about how even though #MeToo holds people accountable for their actions, the ones who apologize face the consequences of their actions, but the Brock Turners and the Kavenaughs deny and trivialize AND GET OFF THE HOOK??? CAN WE TALK ABOUT THIS???'",183
b'dballwny',"b'@EricMMatheny For now yes, but I fear that the socialists are playing the long ball. The #metoo #antifa #neveragain #blm etc movements are all aimed at the next generations of voters and breeders. Traditional vestiges of American culture are being torn down and disavowed in our communities.'",51
b'In_VVonderland',b'I was 2. \n#whyididntreport #MeToo #BelieveSurvivors #BelieveWomen',166
b'RogerThatB17',b'@amandabise @LynnePatton The country is divided.  Nobody wants that.  All the social media amplifies the time we live.  The #MeToo movement roasted 425 scumbags this year.  Progress is being made.  There are good men out there that respect women and that number is growing.',4188
b'Navasdaughter',b'Don\xe2\x80\x99t shame me\nDon\xe2\x80\x99t ridicule me\nDon\xe2\x80\x99t diminish me\nDon\xe2\x80\x99t disrespect me\nDon\xe2\x80\x99t disregard me\nDon\xe2\x80\x99t silence me\n\nI will not be ashamed \nI will not be Silent\n\nI will be heard. \nI will vote Nov 6 \n\n#VoteThemAllOut #IBelieveHer #IStandWithChristineBlaseyFord #metoo',705
b'BrowneRicky',"b'@SenKamalaHarris Sen Harris,  a US Judge who has Proven he is a real US Constitutional judge who rules based on the Constitution is Not a Democrat , for Democrat beliefs , of which are NOT of the US Constitution .. that is pure &amp; simple &amp; been shown now. You also destroyed the real #meToo women.'",8
b'soquaintrelle',b'Lady in Red\n\n#shesoquaintrelle\nhttps://t.co/PneFHyYJEH \n\n#blackartist #BlackTwitter #blackart #devil #portrait #digitalart #MeToo #afroart #BlackCulture #blackwomen #digitalpainting https://t.co/xsBf4JPw98',339
b'redbutterfly545',"b'Wow. Just wow. I could share my story, but senators @SenatorCollins @JeffFlake @Sen_JoeManchin might honor the men I name with supreme court positions. Kavanaugh does not possess the temperament...among other issues. #StopKavanaugh #MeToo #IBelieveChristineBlaseyFord'",59
b'markietim1129',b'If you\xe2\x80\x99re a Republican can you support #metoo?',294
b'mokkajave',b'Because #MeToo',28
b'ManInTheHoody',b'susan collins: i just want everyone to know the #MeToo movement is super important. ur stories are very powerful. to reiterate the me too movement is super duper important and im doing my best to pretend that i actually care about it and i hope u believe me.\n\njoe manchin: me too',52914
b'RxMySox',"b""Remember in 2016 when people said why vote because it doesn't even matter who you vote for? #Kavanaugh #MarchForOurLives #BlackLivesMatter #MeToo \n#healthcare \n#BlueWave""",427
b'AnnaForFlorida',"b""Don't stop sharing your stories. Change takes time, but it will come. #MeToo https://t.co/pMT5F6dqXY""",3870
b'etafunAn',b'Legal hurdles may make Weinstein\xe2\x80\x99s prosecution an exception: Harvey Weinstein\xe2\x80\x99s arrest in New York Friday is a landmark moment in the #MeToo movement. Yet as authorities work through dozens of cases against famous figures in entertainment and other\xe2\x80\xa6 https://t.co/JqHkm3NHgd https://t.co/ISBRpcMYPD',6
b'boyfacemedia',"b'Get on our RAP GOATS #playlist: https://t.co/krrcOGXgFt\n#NewMusic: \nhttps://t.co/BnyuGHpus9 X by ScHoolboy Q, 2 Chainz &amp; Saudi: #youtube #lilbaby\n#hiphop #rap #Crypto #metoo #ICO $hot'",41923
b'cowboys68',b'@Lexialex @Lexialex suburban white women has n will always Tammy Wynette stand by there racist azz man but \xf0\x9f\x98\xa2 \xf0\x9f\x90\x8a \xf0\x9f\x98\xa2 saying #MeToo smh',51
b'MasonRaeDixon',"b'@MSNBC @jonallendc Absolutely gross. @SenatorCollins literally made me sick 2 my stomach Manchin, Flake &amp; Collins #epicfail 4 #metoo &amp; the future of #women especially on subject of sexual assault #epicfail 4 US &amp; #WeThePeople MUST #VoteGOPOut'",858
b'travispainter17',"b"".@Alyssa_Milano if you believed in #MeToo you would listen to Keith Ellison's accuser, who has physical proof. https://t.co/CKSYTV9LAJ""",390
b'StandUp2Leftism',b'@tedlieu @brithume Dr Ford is on the take. She\xe2\x80\x99s lying. The #metoo movement has been set back years thanks to her false statements. #ConfimKavanaugh',2912
b'kollinsbebby',b'@ErikaAndiola @womensmarch @SenatorCollins #metoo is now a JOKE!  I am a survivor and stand with the Judge and Sen. Collins!',18
b'CeleryCaraway',"b""@marcorubio I don't see how this supports approving a highly partisan nominee who lacks #JudicialTemperament &amp; is proven (see @SenatorLeahy info) to have LIED UNDER OATH several times, even before the #MeToo allegations.""",1522
b'ruberryfinn',"b""But it's a-okay for a SCOTUS justice to sexually assault anyone he wants.\n\n#sexualassault #MeToo #Kavanaugh #Rapepublicans #KavanaughVote #IBelieveHer #IBelieveSurvivors #Resist #KavaNaw https://t.co/VTiXMw7sze""",763
b'soupercool101',"b'I believe in the #MeToo movement, but to a certain extent. I don\xe2\x80\x99t think that it\xe2\x80\x99s right for women to ONLY come forward with accusations when the men they are accusing are being given power or success. Is it not worth it to accuse someone for a crime if they are just an ordinary'",91
